Date,Region_Name,Area_Code,Average_Price,Monthly_Change,Annual_Change,Average_Price_SA,Year
2007-07-01,Wales,W92000004,139419,-0.1,6.4,136983.0,2007
2007-07-01,Scotland,S92000003,136470,-0.1,15.6,132088.0,2007
2007-07-01,Northern Ireland,N92000001,212617,3.7,40.0,,2007
2007-07-01,England,E92000001,182558,1.3,9.8,179628.0,2007
2007-07-01,Yorkshire and The Humber,E12000003,140885,0.2,8.2,138961.0,2007
2007-07-01,East Midlands,E12000004,152049,1.1,5.9,149391.0,2007
2007-07-01,East of England,E12000006,204615,0.9,9.4,202456.0,2007
2007-07-01,South West,E12000009,202786,1.3,9.8,199996.0,2007
2007-07-01,South East,E12000008,237575,1.8,11.4,235690.0,2007
2007-07-01,London,E12000007,316556,3.4,16.5,311255.0,2007
2007-07-01,North East,E12000001,131888,1.3,7.0,129789.0,2007
2007-07-01,North West,E12000002,139945,0.3,7.7,137440.0,2007
2007-07-01,West Midlands,E11000005,141759,0.4,5.2,,2007
2007-07-01,United Kingdom,K02000001,173817,1.3,10.6,170458.0,2007
2007-08-01,England,E92000001,183472,0.5,9.4,180392.0,2007
2007-08-01,Northern Ireland,N92000001,212617,3.7,40.0,,2007
2007-08-01,Scotland,S92000003,137886,1.0,15.2,133914.0,2007
2007-08-01,Wales,W92000004,142328,2.1,7.2,138449.0,2007
2007-08-01,Yorkshire and The Humber,E12000003,141079,0.1,7.1,139010.0,2007
2007-08-01,South West,E12000009,204036,0.6,9.2,201193.0,2007
2007-08-01,South East,E12000008,237788,0.1,10.8,235693.0,2007
2007-08-01,East Midlands,E12000004,153128,0.7,6.2,150126.0,2007
2007-08-01,East of England,E12000006,206015,0.7,9.2,203578.0,2007
2007-08-01,London,E12000007,318654,0.7,16.0,314847.0,2007
2007-08-01,North East,E12000001,131069,-0.6,6.6,128532.0,2007
2007-08-01,North West,E12000002,140995,0.8,8.2,138176.0,2007
2007-08-01,West Midlands,E11000005,143106,1.0,5.8,,2007
2007-08-01,United Kingdom,K02000001,174826,0.6,10.3,171402.0,2007
2007-09-01,England,E92000001,183883,0.2,9.2,181308.0,2007
2007-09-01,Northern Ireland,N92000001,212617,3.7,40.0,,2007
2007-09-01,Scotland,S92000003,136930,-0.7,12.6,134410.0,2007
2007-09-01,Wales,W92000004,141237,-0.8,6.4,138572.0,2007
2007-09-01,South West,E12000009,205256,0.6,9.7,202471.0,2007
2007-09-01,East Midlands,E12000004,153623,0.3,7.6,152283.0,2007
2007-09-01,East of England,E12000006,206877,0.4,9.6,205094.0,2007
2007-09-01,Yorkshire and The Humber,E12000003,140589,-0.3,6.6,139513.0,2007
2007-09-01,North East,E12000001,130853,-0.2,5.1,129728.0,2007
2007-09-01,South East,E12000008,240100,1.0,10.9,237464.0,2007
2007-09-01,London,E12000007,319468,0.3,15.9,316527.0,2007
2007-09-01,North West,E12000002,140601,-0.3,6.9,138466.0,2007
2007-09-01,West Midlands,E11000005,143516,0.3,5.7,,2007
2007-09-01,United Kingdom,K02000001,175052,0.1,10.0,172438.0,2007
2007-10-01,Wales,W92000004,141862,0.4,7.2,139404.0,2007
2007-10-01,Scotland,S92000003,134287,-1.9,13.0,132633.0,2007
2007-10-01,Northern Ireland,N92000001,202774,-4.6,19.1,,2007
2007-10-01,England,E92000001,183823,0.0,8.8,182070.0,2007
2007-10-01,Yorkshire and The Humber,E12000003,141405,0.6,6.8,140688.0,2007
2007-10-01,North East,E12000001,130512,-0.3,4.7,130162.0,2007
2007-10-01,East Midlands,E12000004,151721,-1.2,5.2,150161.0,2007
2007-10-01,East of England,E12000006,206703,-0.1,8.8,206022.0,2007
2007-10-01,North West,E12000002,140841,0.2,7.2,139422.0,2007
2007-10-01,South East,E12000008,240647,0.2,11.3,239048.0,2007
2007-10-01,South West,E12000009,204266,-0.5,8.0,202419.0,2007
2007-10-01,London,E12000007,319623,0.0,15.2,319233.0,2007
2007-10-01,West Midlands,E11000005,143623,0.1,5.1,,2007
2007-10-01,United Kingdom,K02000001,174644,-0.2,9.1,172990.0,2007
2007-11-01,Northern Ireland,N92000001,202774,-4.6,19.1,,2007
2007-11-01,Wales,W92000004,140616,-0.9,4.9,138621.0,2007
2007-11-01,Scotland,S92000003,136189,1.4,12.9,135315.0,2007
2007-11-01,England,E92000001,183636,-0.1,8.2,182617.0,2007
2007-11-01,Yorkshire and The Humber,E12000003,141108,-0.2,6.1,141330.0,2007
2007-11-01,North West,E12000002,140288,-0.4,6.0,139590.0,2007
2007-11-01,North East,E12000001,131350,0.6,6.2,130565.0,2007
2007-11-01,London,E12000007,318648,-0.3,15.0,320937.0,2007
2007-11-01,South East,E12000008,240470,-0.1,10.2,239073.0,2007
2007-11-01,East Midlands,E12000004,152106,0.3,5.2,151223.0,2007
2007-11-01,East of England,E12000006,207394,0.3,8.8,207211.0,2007
2007-11-01,South West,E12000009,204249,0.0,7.2,202661.0,2007
2007-11-01,West Midlands,E11000005,142887,-0.5,4.3,,2007
2007-11-01,United Kingdom,K02000001,174553,-0.1,8.5,173752.0,2007
2007-12-01,Wales,W92000004,139530,-0.8,3.4,138440.0,2007
2007-12-01,Scotland,S92000003,134469,-1.3,9.4,134530.0,2007
2007-12-01,Northern Ireland,N92000001,202774,-4.6,19.1,,2007
2007-12-01,England,E92000001,183515,-0.1,6.8,182507.0,2007
2007-12-01,Yorkshire and The Humber,E12000003,141361,0.2,4.9,141132.0,2007
2007-12-01,East of England,E12000006,207181,-0.1,7.4,207279.0,2007
2007-12-01,London,E12000007,319019,0.1,12.7,320916.0,2007
2007-12-01,North East,E12000001,131043,-0.2,3.3,131145.0,2007
2007-12-01,North West,E12000002,141847,1.1,6.0,140438.0,2007
2007-12-01,East Midlands,E12000004,151415,-0.5,3.6,150561.0,2007
2007-12-01,South East,E12000008,238888,-0.7,8.1,238461.0,2007
2007-12-01,South West,E12000009,201864,-1.2,5.3,201581.0,2007
2007-12-01,West Midlands,E11000005,143434,0.4,4.0,,2007
2007-12-01,United Kingdom,K02000001,174280,-0.2,7.0,173485.0,2007
2008-01-01,Wales,W92000004,138585,-0.7,4.7,139206.0,2008
2008-01-01,England,E92000001,181037,-1.3,5.5,181613.0,2008
2008-01-01,Northern Ireland,N92000001,187721,-7.4,-0.3,,2008
2008-01-01,Scotland,S92000003,133172,-1.0,9.2,134948.0,2008
2008-01-01,East Midlands,E12000004,147391,-2.7,1.1,149042.0,2008
2008-01-01,South West,E12000009,200690,-0.6,5.2,201228.0,2008
2008-01-01,Yorkshire and The Humber,E12000003,138573,-2.0,3.8,140980.0,2008
2008-01-01,North East,E12000001,128120,-2.2,2.2,130133.0,2008
2008-01-01,North West,E12000002,137996,-2.7,3.9,139209.0,2008
2008-01-01,London,E12000007,319663,0.2,11.6,320196.0,2008
2008-01-01,South East,E12000008,237074,-0.8,6.7,237130.0,2008
2008-01-01,East of England,E12000006,205481,-0.8,6.5,206156.0,2008
2008-01-01,West Midlands,E11000005,142875,-0.4,3.2,,2008
2008-01-01,United Kingdom,K02000001,171137,-1.8,5.1,172174.0,2008
2008-02-01,Scotland,S92000003,132325,-0.6,10.6,137128.0,2008
2008-02-01,Northern Ireland,N92000001,187721,-7.4,-0.3,,2008
2008-02-01,England,E92000001,179448,-0.9,4.2,180812.0,2008
2008-02-01,Wales,W92000004,136949,-1.2,0.8,137333.0,2008
2008-02-01,Yorkshire and The Humber,E12000003,138126,-0.3,3.3,140224.0,2008
2008-02-01,South East,E12000008,233574,-1.5,5.4,235439.0,2008
2008-02-01,South West,E12000009,196630,-2.0,2.4,198520.0,2008
2008-02-01,North East,E12000001,127750,-0.3,2.9,130807.0,2008
2008-02-01,East Midlands,E12000004,147361,0.0,0.7,149079.0,2008
2008-02-01,East of England,E12000006,203657,-0.9,5.3,205569.0,2008
2008-02-01,London,E12000007,316563,-1.0,9.2,319436.0,2008
2008-02-01,North West,E12000002,136639,-1.0,2.2,138064.0,2008
2008-02-01,West Midlands,E11000005,142262,-0.4,2.7,,2008
2008-02-01,United Kingdom,K02000001,169666,-0.9,3.9,171446.0,2008
2008-03-01,Northern Ireland,N92000001,187721,-7.4,-0.3,,2008
2008-03-01,England,E92000001,178118,-0.7,2.7,179869.0,2008
2008-03-01,Wales,W92000004,133982,-2.2,0.0,135082.0,2008
2008-03-01,Scotland,S92000003,132653,0.2,6.8,134782.0,2008
2008-03-01,London,E12000007,314319,-0.7,7.4,317736.0,2008
2008-03-01,North West,E12000002,134901,-1.3,0.7,137423.0,2008
2008-03-01,South East,E12000008,234248,0.3,4.9,236884.0,2008
2008-03-01,North East,E12000001,126370,-1.1,1.1,128701.0,2008
2008-03-01,South West,E12000009,195161,-0.7,0.2,196298.0,2008
2008-03-01,Yorkshire and The Humber,E12000003,136655,-1.1,1.7,139384.0,2008
2008-03-01,East Midlands,E12000004,146597,-0.5,-0.2,147850.0,2008
2008-03-01,East of England,E12000006,201237,-1.2,3.2,203661.0,2008
2008-03-01,West Midlands,E11000005,140181,-1.5,1.2,,2008
2008-03-01,United Kingdom,K02000001,168432,-0.7,2.4,170337.0,2008
2008-04-01,Wales,W92000004,134268,0.2,-2.1,134404.0,2008
2008-04-01,Scotland,S92000003,134077,1.1,2.8,133055.0,2008
2008-04-01,Northern Ireland,N92000001,175875,-6.3,-14.3,,2008
2008-04-01,England,E92000001,178550,0.2,1.3,178625.0,2008
2008-04-01,South East,E12000008,232605,-0.7,2.4,234094.0,2008
2008-04-01,South West,E12000009,196078,0.5,0.2,196510.0,2008
2008-04-01,Yorkshire and The Humber,E12000003,137633,0.7,0.1,138018.0,2008
2008-04-01,London,E12000007,315113,0.3,5.6,316187.0,2008
2008-04-01,East Midlands,E12000004,146797,0.1,-1.0,147426.0,2008
2008-04-01,East of England,E12000006,199998,-0.6,1.3,200743.0,2008
2008-04-01,North East,E12000001,128633,1.8,0.7,128877.0,2008
2008-04-01,North West,E12000002,137179,1.7,0.6,136726.0,2008
2008-04-01,West Midlands,E11000005,139123,-0.8,-0.2,,2008
2008-04-01,United Kingdom,K02000001,168711,0.2,0.5,168514.0,2008
2008-05-01,Northern Ireland,N92000001,175875,-6.3,-14.3,,2008
2008-05-01,Wales,W92000004,135162,0.7,-2.2,133449.0,2008
2008-05-01,Scotland,S92000003,140152,4.5,5.0,137545.0,2008
2008-05-01,England,E92000001,179175,0.4,0.5,178262.0,2008
2008-05-01,Yorkshire and The Humber,E12000003,138264,0.5,-0.6,137989.0,2008
2008-05-01,London,E12000007,315988,0.3,4.4,315358.0,2008
2008-05-01,East Midlands,E12000004,146487,-0.2,-1.5,146272.0,2008
2008-05-01,East of England,E12000006,201866,0.9,1.3,201218.0,2008
2008-05-01,North East,E12000001,129699,0.8,1.1,129080.0,2008
2008-05-01,North West,E12000002,136500,-0.5,-0.7,135605.0,2008
2008-05-01,South West,E12000009,196350,0.1,-1.2,195695.0,2008
2008-05-01,South East,E12000008,233826,0.5,0.9,233320.0,2008
2008-05-01,West Midlands,E11000005,138982,-0.1,-0.8,,2008
2008-05-01,United Kingdom,K02000001,169742,0.6,0.0,168588.0,2008
2008-06-01,Wales,W92000004,134336,-0.6,-3.7,132294.0,2008
2008-06-01,Scotland,S92000003,136219,-2.8,-0.2,132159.0,2008
2008-06-01,England,E92000001,176883,-1.3,-1.8,175215.0,2008
2008-06-01,Northern Ireland,N92000001,175875,-6.3,-14.3,,2008
2008-06-01,East of England,E12000006,198801,-1.5,-1.9,198897.0,2008
2008-06-01,South East,E12000008,230941,-1.2,-1.1,230498.0,2008
2008-06-01,London,E12000007,310568,-1.7,1.4,310420.0,2008
2008-06-01,North West,E12000002,135994,-0.4,-2.5,134105.0,2008
2008-06-01,East Midlands,E12000004,145927,-0.4,-3.0,144605.0,2008
2008-06-01,Yorkshire and The Humber,E12000003,135510,-2.0,-3.6,134861.0,2008
2008-06-01,South West,E12000009,192614,-1.9,-3.8,191247.0,2008
2008-06-01,North East,E12000001,128164,-1.2,-1.6,126561.0,2008
2008-06-01,West Midlands,E11000005,138775,-0.1,-1.7,,2008
2008-06-01,United Kingdom,K02000001,167498,-1.3,-2.4,165630.0,2008
2008-07-01,Northern Ireland,N92000001,159059,-9.6,-25.2,,2008
2008-07-01,England,E92000001,175462,-0.8,-3.9,172481.0,2008
2008-07-01,Wales,W92000004,130572,-2.8,-6.3,128339.0,2008
2008-07-01,Scotland,S92000003,134444,-1.3,-1.5,130129.0,2008
2008-07-01,South West,E12000009,191188,-0.7,-5.7,188371.0,2008
2008-07-01,North East,E12000001,125176,-2.3,-5.1,123567.0,2008
2008-07-01,North West,E12000002,133855,-1.6,-4.4,131619.0,2008
2008-07-01,South East,E12000008,229526,-0.6,-3.4,227514.0,2008
2008-07-01,London,E12000007,310740,0.1,-1.8,304758.0,2008
2008-07-01,East Midlands,E12000004,145373,-0.4,-4.4,142807.0,2008
2008-07-01,East of England,E12000006,198177,-0.3,-3.1,195866.0,2008
2008-07-01,Yorkshire and The Humber,E12000003,135285,-0.2,-4.0,133417.0,2008
2008-07-01,West Midlands,E11000005,137686,-0.8,-2.9,,2008
2008-07-01,United Kingdom,K02000001,165669,-1.1,-4.7,162453.0,2008
2008-08-01,Wales,W92000004,132238,1.3,-7.1,128958.0,2008
2008-08-01,England,E92000001,171355,-2.3,-6.6,168192.0,2008
2008-08-01,Scotland,S92000003,132590,-1.4,-3.8,128792.0,2008
2008-08-01,Northern Ireland,N92000001,159059,-9.6,-25.2,,2008
2008-08-01,North West,E12000002,132385,-1.1,-6.1,129722.0,2008
2008-08-01,South East,E12000008,222187,-3.2,-6.6,220010.0,2008
2008-08-01,South West,E12000009,187519,-1.9,-8.1,184568.0,2008
2008-08-01,London,E12000007,301598,-2.9,-5.4,297550.0,2008
2008-08-01,North East,E12000001,124456,-0.6,-5.0,122127.0,2008
2008-08-01,Yorkshire and The Humber,E12000003,133046,-1.7,-5.7,131026.0,2008
2008-08-01,East Midlands,E12000004,140774,-3.2,-8.1,137948.0,2008
2008-08-01,East of England,E12000006,191127,-3.6,-7.2,188594.0,2008
2008-08-01,West Midlands,E11000005,135006,-1.9,-5.7,,2008
2008-08-01,United Kingdom,K02000001,162212,-2.1,-7.2,159018.0,2008
2008-09-01,Wales,W92000004,125576,-5.0,-11.1,123070.0,2008
2008-09-01,England,E92000001,167330,-2.3,-9.0,164604.0,2008
2008-09-01,Northern Ireland,N92000001,159059,-9.6,-25.2,,2008
2008-09-01,Scotland,S92000003,127429,-3.9,-6.9,124935.0,2008
2008-09-01,London,E12000007,295994,-1.9,-7.3,292486.0,2008
2008-09-01,East of England,E12000006,186404,-2.5,-9.9,184578.0,2008
2008-09-01,Yorkshire and The Humber,E12000003,129538,-2.6,-7.9,128547.0,2008
2008-09-01,South West,E12000009,184041,-1.9,-10.3,181115.0,2008
2008-09-01,South East,E12000008,216790,-2.4,-9.7,213979.0,2008
2008-09-01,North West,E12000002,128319,-3.1,-8.7,126370.0,2008
2008-09-01,North East,E12000001,120085,-3.5,-8.2,118909.0,2008
2008-09-01,East Midlands,E12000004,137306,-2.5,-10.6,136042.0,2008
2008-09-01,West Midlands,E11000005,132708,-1.7,-7.5,,2008
2008-09-01,United Kingdom,K02000001,158128,-2.5,-9.7,155674.0,2008
2008-10-01,Northern Ireland,N92000001,145525,-8.5,-28.2,,2008
2008-10-01,Scotland,S92000003,128794,1.1,-4.1,127127.0,2008
2008-10-01,Wales,W92000004,126870,1.0,-10.6,124733.0,2008
2008-10-01,England,E92000001,163571,-2.2,-11.0,161763.0,2008
2008-10-01,South West,E12000009,179934,-2.2,-11.9,178171.0,2008
2008-10-01,London,E12000007,285837,-3.4,-10.6,285315.0,2008
2008-10-01,North East,E12000001,117742,-2.0,-9.8,117486.0,2008
2008-10-01,North West,E12000002,126997,-1.0,-9.8,125606.0,2008
2008-10-01,East Midlands,E12000004,134959,-1.7,-11.0,133602.0,2008
2008-10-01,East of England,E12000006,181730,-2.5,-12.1,181115.0,2008
2008-10-01,Yorkshire and The Humber,E12000003,127444,-1.6,-9.9,126839.0,2008
2008-10-01,South East,E12000008,210598,-2.9,-12.5,209057.0,2008
2008-10-01,West Midlands,E11000005,130995,-1.3,-8.8,,2008
2008-10-01,United Kingdom,K02000001,154920,-2.0,-11.3,153417.0,2008
2008-11-01,Northern Ireland,N92000001,145525,-8.5,-28.2,,2008
2008-11-01,England,E92000001,158831,-2.9,-13.5,158039.0,2008
2008-11-01,Wales,W92000004,124325,-2.0,-11.6,122469.0,2008
2008-11-01,Scotland,S92000003,124927,-3.0,-8.3,123885.0,2008
2008-11-01,East Midlands,E12000004,129901,-3.7,-14.6,129272.0,2008
2008-11-01,South West,E12000009,173457,-3.6,-15.1,172160.0,2008
2008-11-01,North East,E12000001,117208,-0.5,-10.8,116504.0,2008
2008-11-01,North West,E12000002,123649,-2.6,-11.9,123165.0,2008
2008-11-01,Yorkshire and The Humber,E12000003,123614,-3.0,-12.4,123758.0,2008
2008-11-01,East of England,E12000006,176595,-2.8,-14.9,176399.0,2008
2008-11-01,London,E12000007,276896,-3.1,-13.1,279654.0,2008
2008-11-01,South East,E12000008,204620,-2.8,-14.9,203362.0,2008
2008-11-01,West Midlands,E11000005,128777,-1.7,-9.9,,2008
2008-11-01,United Kingdom,K02000001,150563,-2.8,-13.7,149849.0,2008
2008-12-01,Wales,W92000004,122526,-1.4,-12.2,121525.0,2008
2008-12-01,England,E92000001,156533,-1.4,-14.7,155866.0,2008
2008-12-01,Northern Ireland,N92000001,145525,-8.5,-28.2,,2008
2008-12-01,Scotland,S92000003,121026,-3.1,-10.0,121375.0,2008
2008-12-01,South East,E12000008,201861,-1.3,-15.5,201580.0,2008
2008-12-01,North East,E12000001,113793,-2.9,-13.2,114010.0,2008
2008-12-01,North West,E12000002,122404,-1.0,-13.7,121183.0,2008
2008-12-01,Yorkshire and The Humber,E12000003,122391,-1.0,-13.4,122128.0,2008
2008-12-01,South West,E12000009,169172,-2.5,-16.2,169419.0,2008
2008-12-01,East of England,E12000006,174953,-0.9,-15.6,175232.0,2008
2008-12-01,East Midlands,E12000004,129828,-0.1,-14.3,129011.0,2008
2008-12-01,London,E12000007,271793,-1.8,-14.8,273917.0,2008
2008-12-01,West Midlands,E11000005,125687,-2.4,-12.4,,2008
2008-12-01,United Kingdom,K02000001,148267,-1.5,-14.9,147658.0,2008
2009-01-01,Wales,W92000004,118377,-3.4,-14.6,118929.0,2009
2009-01-01,Scotland,S92000003,119792,-1.0,-10.0,121367.0,2009
2009-01-01,Northern Ireland,N92000001,132669,-8.8,-29.3,,2009
2009-01-01,England,E92000001,153585,-1.9,-15.2,154278.0,2009
2009-01-01,London,E12000007,270949,-0.3,-15.2,271432.0,2009
2009-01-01,South West,E12000009,167438,-1.0,-16.6,168112.0,2009
2009-01-01,North West,E12000002,118624,-3.1,-14.0,119615.0,2009
2009-01-01,South East,E12000008,196036,-2.9,-17.3,196202.0,2009
2009-01-01,East Midlands,E12000004,126834,-2.3,-13.9,128315.0,2009
2009-01-01,Yorkshire and The Humber,E12000003,118176,-3.4,-14.7,120331.0,2009
2009-01-01,North East,E12000001,112313,-1.3,-12.3,114237.0,2009
2009-01-01,East of England,E12000006,173660,-0.7,-15.5,174288.0,2009
2009-01-01,West Midlands,E11000005,122751,-2.3,-14.1,,2009
2009-01-01,United Kingdom,K02000001,144840,-2.3,-15.4,145719.0,2009
2009-02-01,Northern Ireland,N92000001,132669,-8.8,-29.3,,2009
2009-02-01,England,E92000001,151964,-1.1,-15.3,153383.0,2009
2009-02-01,Wales,W92000004,117437,-0.8,-14.2,117913.0,2009
2009-02-01,Scotland,S92000003,116433,-2.8,-12.0,121173.0,2009
2009-02-01,North West,E12000002,118127,-0.4,-13.5,119164.0,2009
2009-02-01,London,E12000007,267474,-1.3,-15.5,270697.0,2009
2009-02-01,North East,E12000001,110903,-1.3,-13.2,113295.0,2009
2009-02-01,South West,E12000009,167215,-0.1,-15.0,168819.0,2009
2009-02-01,South East,E12000008,193166,-1.5,-17.3,195072.0,2009
2009-02-01,East of England,E12000006,169793,-2.2,-16.6,171734.0,2009
2009-02-01,Yorkshire and The Humber,E12000003,118368,0.2,-14.3,120074.0,2009
2009-02-01,East Midlands,E12000004,125062,-1.4,-15.1,126493.0,2009
2009-02-01,West Midlands,E11000005,121338,-1.2,-14.7,,2009
2009-02-01,United Kingdom,K02000001,143166,-1.2,-15.6,144592.0,2009
2009-03-01,Scotland,S92000003,120988,3.9,-8.8,123178.0,2009
2009-03-01,Northern Ireland,N92000001,132669,-8.8,-29.3,,2009
2009-03-01,Wales,W92000004,116562,-0.7,-13.0,118222.0,2009
2009-03-01,England,E92000001,150438,-1.0,-15.5,152408.0,2009
2009-03-01,North West,E12000002,116002,-1.8,-14.0,118130.0,2009
2009-03-01,South East,E12000008,192598,-0.3,-17.8,195418.0,2009
2009-03-01,East of England,E12000006,166473,-2.0,-17.3,169080.0,2009
2009-03-01,South West,E12000009,165684,-0.9,-15.1,167193.0,2009
2009-03-01,East Midlands,E12000004,125099,0.0,-14.7,126586.0,2009
2009-03-01,London,E12000007,264709,-1.0,-15.8,268553.0,2009
2009-03-01,Yorkshire and The Humber,E12000003,116556,-1.5,-14.7,118756.0,2009
2009-03-01,North East,E12000001,110769,-0.1,-12.3,112603.0,2009
2009-03-01,West Midlands,E11000005,120672,-0.5,-13.9,,2009
2009-03-01,United Kingdom,K02000001,142278,-0.6,-15.5,143884.0,2009
2009-04-01,Wales,W92000004,118693,1.8,-11.6,117821.0,2009
2009-04-01,Northern Ireland,N92000001,133898,0.9,-23.9,,2009
2009-04-01,Scotland,S92000003,122189,1.0,-8.9,121429.0,2009
2009-04-01,England,E92000001,151724,0.9,-15.0,152027.0,2009
2009-04-01,South West,E12000009,165385,-0.2,-15.7,165937.0,2009
2009-04-01,North West,E12000002,118897,2.5,-13.3,118474.0,2009
2009-04-01,Yorkshire and The Humber,E12000003,119069,2.2,-13.5,119530.0,2009
2009-04-01,London,E12000007,262661,-0.8,-16.6,264041.0,2009
2009-04-01,North East,E12000001,111896,1.0,-13.0,112073.0,2009
2009-04-01,East Midlands,E12000004,125539,0.4,-14.5,125698.0,2009
2009-04-01,East of England,E12000006,169102,1.6,-15.4,169783.0,2009
2009-04-01,South East,E12000008,194568,1.0,-16.4,196228.0,2009
2009-04-01,West Midlands,E11000005,119944,-0.6,-13.8,,2009
2009-04-01,United Kingdom,K02000001,143567,0.9,-14.9,143408.0,2009
2009-05-01,Scotland,S92000003,125773,2.9,-10.3,123476.0,2009
2009-05-01,England,E92000001,153648,1.3,-14.2,152992.0,2009
2009-05-01,Wales,W92000004,120582,1.6,-10.8,118976.0,2009
2009-05-01,Northern Ireland,N92000001,133898,0.9,-23.9,,2009
2009-05-01,South East,E12000008,198240,1.9,-15.2,197902.0,2009
2009-05-01,North West,E12000002,119324,0.4,-12.6,118635.0,2009
2009-05-01,South West,E12000009,168112,1.6,-14.4,167749.0,2009
2009-05-01,East Midlands,E12000004,125063,-0.4,-14.6,124890.0,2009
2009-05-01,London,E12000007,267629,1.9,-15.3,266820.0,2009
2009-05-01,Yorkshire and The Humber,E12000003,119722,0.5,-13.4,119506.0,2009
2009-05-01,East of England,E12000006,172064,1.8,-14.8,171469.0,2009
2009-05-01,North East,E12000001,113090,1.1,-12.8,112535.0,2009
2009-05-01,West Midlands,E11000005,119488,-0.4,-14.0,,2009
2009-05-01,United Kingdom,K02000001,145550,1.4,-14.3,144652.0,2009
2009-06-01,Wales,W92000004,119254,-1.1,-11.2,117497.0,2009
2009-06-01,Scotland,S92000003,127072,1.0,-6.7,123260.0,2009
2009-06-01,England,E92000001,155344,1.1,-12.2,153889.0,2009
2009-06-01,Northern Ireland,N92000001,133898,0.9,-23.9,,2009
2009-06-01,South West,E12000009,171781,2.2,-10.8,170480.0,2009
2009-06-01,Yorkshire and The Humber,E12000003,120600,0.7,-11.0,120122.0,2009
2009-06-01,South East,E12000008,200821,1.3,-13.0,200362.0,2009
